id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,target
73441,0,0,1,1,1,1,2,0,8,1,0,0,1,0,2,0,0,0,2,3,1,0,0,0,0,0,0,2,0,8,1,1,0,0,1,4,0,2,0,2,1,0,0,3,0,1,0,0,0,1,0,0,1,0,9,0,2,0,0,0,1,0,1,1,0,0,0,1,0,5,0,0,0,1,1,Class_5
7348,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,2,0,0,Class_9
188642,0,3,0,0,0,0,2,0,0,0,0,0,4,1,3,0,3,0,2,1,8,2,0,1,0,0,2,0,2,28,3,0,0,0,1,1,0,1,0,1,0,0,0,10,3,1,0,0,1,0,3,0,2,1,26,0,1,1,2,0,0,1,0,2,0,10,2,38,1,4,3,4,0,1,0,Class_6
188724,0,0,5,2,0,1,2,0,2,3,0,0,2,0,2,0,1,0,5,1,1,0,0,1,1,2,0,0,1,2,1,1,0,2,3,2,2,1,0,0,2,1,1,4,3,0,0,0,0,0,17,1,0,4,8,1,2,0,0,0,1,0,5,0,3,0,0,0,0,0,1,0,1,2,0,Class_6
152118,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,1,0,1,0,0,0,6,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,1,0,0,0,1,0,2,0,2,2,0,1,0,0,0,0,0,Class_3
90311,0,0,1,40,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,1,2,4,0,1,8,0,2,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,3,2,0,0,0,0,0,2,0,0,6,4,0,Class_6
190824,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,3,0,1,1,0,0,0,0,0,11,2,0,0,0,0,0,1,1,1,7,0,0,23,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,1,1,0,0,9,0,0,0,0,0,2,4,0,1,0,0,0,Class_2
22170,1,3,32,4,0,0,0,0,14,0,4,0,4,2,5,0,0,0,3,38,0,4,0,3,0,8,0,0,10,0,0,0,0,1,3,2,0,0,0,5,11,1,0,12,1,1,3,0,11,4,14,1,0,2,7,0,1,0,2,0,2,2,0,0,25,0,3,0,0,3,1,0,0,48,4,Class_7
124030,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,2,0,1,0,0,0,Class_6
169284,1,0,0,0,0,0,0,5,0,0,0,1,8,0,0,1,0,0,1,2,1,6,0,0,0,1,1,0,0,0,0,9,0,0,1,2,0,0,0,2,0,2,0,13,1,0,1,0,0,0,0,2,0,1,8,0,6,0,0,5,0,0,3,0,1,0,0,0,0,0,0,1,0,1,0,Class_8
121615,8,0,5,58,2,0,10,0,1,0,1,0,5,0,0,6,7,0,0,5,1,0,0,0,7,1,0,3,0,1,0,0,1,0,2,0,0,0,0,2,2,0,0,3,0,15,0,1,1,0,1,2,2,2,14,0,6,0,2,1,17,0,35,18,0,1,0,2,0,0,2,1,4,1,0,Class_9
69105,0,0,0,0,0,0,0,0,19,0,2,0,3,4,1,0,12,0,4,2,0,0,1,0,0,5,3,0,1,1,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,2,0,0,0,1,5,5,3,0,3,0,1,1,0,0,0,0,1,0,0,0,0,1,0,4,0,2,1,1,0,Class_8
101797,0,0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9,0,5,0,1,0,8,0,0,0,0,1,1,1,0,0,0,0,0,17,3,4,0,0,0,0,0,Class_9
57411,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0,2,1,8,1,0,0,0,0,3,3,0,0,0,2,0,0,0,3,2,0,0,3,1,0,0,2,22,0,0,1,0,0,0,0,1,0,1,0,0,3,0,0,1,2,0,7,0,0,0,0,0,0,0,0,1,0,2,0,Class_8
188044,0,0,0,0,0,0,13,0,0,0,0,2,0,0,5,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,Class_1
52805,1,17,2,28,1,2,0,1,0,4,0,0,4,1,2,0,0,4,1,1,1,1,0,0,0,14,0,1,7,3,0,2,0,0,1,3,0,1,1,3,1,1,0,1,1,1,0,0,19,0,2,0,0,2,6,3,7,2,1,0,10,1,1,1,1,0,0,1,0,0,0,25,1,1,0,Class_7
194829,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,1,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,Class_6
161009,0,8,1,0,0,0,3,0,6,0,1,0,2,0,2,0,0,0,6,3,1,5,4,0,0,1,6,0,0,1,1,3,0,0,1,0,0,9,3,1,0,0,0,2,1,0,1,0,2,0,3,1,0,2,0,0,0,0,30,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,Class_8
105358,0,0,0,0,0,0,0,0,1,1,4,2,0,0,0,0,0,0,4,13,11,2,0,0,0,0,0,0,16,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,7,0,2,1,3,0,0,0,0,0,0,0,3,0,0,Class_8
46744,1,0,0,0,0,7,1,0,0,3,2,0,9,0,0,1,0,0,0,4,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,1,0,1,0,5,3,1,0,1,0,0,2,1,0,35,0,0,0,0,0,0,1,6,4,0,0,0,Class_8
140133,0,4,13,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Class_7
7600,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,0,4,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,Class_9
47559,0,7,0,1,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,57,0,2,0,0,0,2,0,0,3,0,0,0,0,1,1,0,2,0,0,3,1,2,5,1,0,0,0,1,13,0,1,1,1,0,11,0,2,0,0,1,7,0,2,6,0,0,0,10,0,0,1,0,1,2,0,Class_1
111039,0,0,0,0,0,0,0,2,0,2,0,0,3,0,0,0,0,0,1,3,0,0,0,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
3382,0,0,0,5,0,0,0,0,0,1,0,1,2,0,0,0,4,2,3,1,0,0,0,0,0,2,0,0,0,2,1,2,1,0,1,1,0,1,2,0,1,0,1,2,1,0,2,0,1,0,2,2,0,4,2,0,5,0,1,0,1,0,0,0,0,5,1,0,0,0,1,0,0,3,0,Class_7
150561,0,1,0,5,2,0,0,0,1,0,0,0,1,0,1,0,9,0,0,57,0,0,1,0,0,3,1,0,0,1,1,3,0,0,29,3,1,1,0,2,0,0,0,5,3,0,0,0,5,0,0,2,0,0,4,0,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_8
6058,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,8,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Class_9
130973,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,28,0,3,0,1,1,0,0,0,0,0,2,2,0,1,0,0,0,7,0,3,1,0,1,14,0,0,6,0,0,0,2,0,2,3,6,0,32,0,30,0,0,5,8,0,0,22,0,0,0,0,0,0,0,0,0,Class_8
161662,0,1,1,4,0,0,0,1,13,0,12,0,2,1,2,0,0,1,8,1,0,1,48,1,2,4,3,0,5,0,0,6,0,2,0,1,0,2,0,0,0,0,0,3,0,0,2,0,0,0,0,1,1,3,2,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,7,0,1,Class_8
172657,0,0,1,1,0,0,0,0,5,1,0,1,5,0,2,0,1,0,8,1,0,3,0,1,0,6,2,1,3,0,0,1,1,3,0,2,0,4,0,1,0,0,0,3,12,0,5,0,1,0,0,3,0,1,1,60,6,0,0,0,1,0,0,0,0,8,0,1,0,0,1,19,1,19,0,Class_6
156734,0,1,2,10,0,4,1,3,1,2,2,0,1,0,10,0,5,0,1,8,0,1,0,1,1,0,1,0,1,3,0,6,15,0,0,1,0,1,0,0,1,0,0,23,0,1,0,0,3,0,6,7,0,5,16,0,5,0,0,5,2,1,0,1,0,0,1,0,0,1,1,0,1,0,0,Class_8
115234,0,26,0,1,0,2,1,1,1,0,0,0,2,1,0,0,0,0,0,6,4,0,0,0,2,5,0,0,0,1,2,1,0,0,3,0,0,3,0,3,0,1,0,8,0,0,1,0,0,0,1,2,1,1,2,1,0,0,0,1,0,2,0,0,0,0,0,1,1,3,0,0,0,2,2,Class_7
126736,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,8,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,1,0,0,0,9,0,0,0,7,0,0,0,0,0,Class_1
166495,5,0,0,12,0,0,0,0,3,0,1,0,1,0,0,0,0,0,1,62,10,0,0,0,1,10,0,1,24,0,2,0,0,11,3,1,1,0,0,3,0,0,1,3,3,2,0,0,0,0,0,3,0,0,1,0,1,1,3,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,Class_6
48124,0,0,2,37,1,0,2,1,1,2,5,0,4,1,6,0,6,1,3,5,0,2,0,0,0,3,0,0,1,1,1,2,0,2,0,0,0,2,1,2,1,0,0,4,0,2,0,0,1,0,1,1,1,1,1,1,8,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,3,1,0,Class_8
134208,24,0,0,2,2,0,0,2,3,1,5,0,1,28,2,2,0,0,6,13,2,1,0,0,2,91,0,1,1,0,2,3,1,0,0,0,0,3,0,4,0,0,1,42,1,0,1,0,1,0,3,35,16,3,5,3,6,2,0,4,0,1,1,1,0,1,0,1,0,50,1,0,0,2,3,Class_8
15121,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_9
97075,0,0,2,1,5,1,4,1,4,5,0,0,3,0,7,16,0,0,8,0,0,10,0,0,0,0,0,0,13,2,0,1,10,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,1,11,0,0,0,0,1,1,0,41,0,0,0,0,4,0,Class_8
66982,3,12,0,0,0,1,0,1,4,2,0,0,6,1,3,0,1,0,2,0,8,1,0,0,1,0,1,0,2,0,1,0,3,3,0,0,28,10,0,0,0,0,1,29,1,0,2,20,13,0,10,2,1,8,0,17,5,1,20,0,7,1,1,48,0,19,0,0,0,3,1,0,0,6,1,Class_6
64788,0,1,4,1,0,1,0,0,2,6,11,0,3,8,1,0,2,1,3,2,1,1,7,0,0,0,4,2,0,0,1,4,3,10,0,1,0,3,0,7,7,0,0,0,0,0,0,0,5,0,1,1,0,6,21,11,0,0,1,0,2,3,4,0,0,0,0,0,1,1,1,0,7,9,0,Class_6
23223,2,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,9,4,0,2,0,0,4,0,1,0,0,0,1,0,3,0,5,0,1,0,6,4,1,0,0,6,0,0,0,0,0,0,30,2,1,0,0,1,0,2,7,1,0,1,0,0,0,0,3,0,0,1,0,0,1,0,Class_4
135631,7,2,2,0,5,4,1,1,0,0,0,0,6,2,1,0,0,0,0,4,0,0,0,0,1,5,0,0,8,2,0,3,0,2,3,7,0,0,0,2,1,1,2,28,1,3,4,0,1,3,1,3,0,1,9,0,1,0,1,6,1,0,0,1,2,0,2,4,2,0,6,0,1,7,0,Class_8
160283,0,0,1,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,1,0,0,3,0,2,0,0,0,0,1,0,0,2,2,0,0,2,0,2,1,0,0,0,0,7,0,0,0,0,1,1,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,Class_6
190840,1,0,0,0,0,2,41,0,10,0,0,0,5,1,2,1,0,0,1,0,0,0,0,0,28,0,1,2,0,9,0,12,1,2,0,2,2,1,9,2,1,0,0,1,5,2,1,0,1,0,1,1,0,4,1,8,2,0,2,7,1,9,2,0,4,0,0,10,0,1,0,2,1,4,1,Class_8
182993,0,0,3,0,0,0,1,0,0,4,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Class_6
109990,1,2,15,0,0,0,0,0,2,2,0,0,3,15,0,0,10,0,5,0,0,0,0,1,0,20,0,0,1,11,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,1,19,0,0,0,5,0,0,0,0,1,22,0,0,Class_8
83742,0,0,3,0,1,0,0,0,0,0,0,0,2,0,5,0,1,0,1,0,3,2,0,0,0,2,0,0,0,0,0,11,1,1,0,0,1,1,1,0,0,0,1,10,2,0,3,0,0,0,1,1,0,3,0,0,1,0,0,2,6,0,1,0,0,2,0,0,0,0,1,0,0,0,0,Class_7
78428,0,2,1,1,0,0,0,0,2,0,8,1,8,0,0,0,0,0,8,10,17,0,1,2,0,6,0,2,9,1,2,2,0,0,0,1,26,0,0,8,1,0,0,14,0,0,8,1,3,1,6,4,0,6,0,3,3,0,0,2,25,1,1,2,0,48,0,2,0,0,27,0,0,0,1,Class_6
23171,0,27,0,0,0,2,0,0,4,1,5,1,5,0,2,0,1,0,1,2,6,0,4,0,6,0,1,0,0,1,0,2,0,0,0,0,0,2,1,0,8,0,0,10,7,4,0,0,0,0,2,1,1,2,3,0,7,2,1,1,0,0,0,0,0,2,3,0,0,2,0,0,0,10,3,Class_9
99715,0,2,0,1,0,2,0,0,0,1,0,0,0,0,1,1,1,0,0,2,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,0,0,1,1,0,12,1,0,0,0,1,0,0,6,0,0,0,0,0,0,Class_9
130641,0,6,36,4,0,0,0,0,1,0,0,0,2,0,6,0,4,0,1,1,0,1,0,1,0,1,0,0,1,0,1,7,4,1,1,0,0,1,0,0,0,0,0,1,3,2,9,0,1,0,2,2,0,1,13,0,4,0,2,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,Class_8
117673,0,0,0,3,0,1,0,0,0,10,2,21,1,0,0,0,0,1,11,7,1,2,0,0,0,0,0,0,0,4,1,5,0,13,0,2,0,3,0,16,0,2,2,4,1,0,0,0,1,0,1,1,0,0,3,0,8,1,3,3,0,0,0,29,0,1,0,0,0,0,2,0,1,0,0,Class_6
14398,0,0,0,0,0,3,0,0,0,7,0,0,3,0,1,0,0,0,2,1,1,0,1,3,0,0,0,4,1,2,0,0,0,2,0,0,0,0,1,1,2,0,3,4,0,0,0,3,0,0,5,10,1,3,0,0,0,0,4,0,0,2,0,2,3,2,0,0,0,0,1,0,0,0,0,Class_4
148864,0,0,0,0,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,7,0,0,1,1,0,3,0,0,0,0,3,0,0,0,0,0,Class_6
133785,0,0,0,0,0,1,0,2,4,0,8,0,3,0,0,0,0,0,0,10,3,0,0,0,0,5,1,1,0,0,0,1,0,1,0,2,0,0,5,0,0,0,0,2,3,0,8,0,1,0,0,2,0,1,0,3,8,0,1,1,0,0,3,0,0,45,1,0,0,0,0,0,0,0,0,Class_8
152727,0,0,0,4,0,1,0,0,0,0,7,0,3,0,0,0,0,0,0,3,0,1,0,0,0,9,3,0,0,0,2,1,3,0,0,1,0,4,0,6,1,0,0,0,5,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,Class_3
124068,0,2,1,1,0,0,0,0,1,5,0,0,1,0,5,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,4,0,0,1,1,0,5,2,2,0,0,2,0,1,0,0,1,0,0,0,0,2,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,Class_8
141084,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,2,0,1,0,0,1,1,0,0,0,6,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Class_8
6662,0,1,1,1,10,0,0,0,2,0,0,0,2,0,1,1,1,3,1,2,0,2,0,1,2,6,0,5,7,3,0,0,0,5,0,6,0,1,0,0,1,0,0,7,2,0,1,0,0,2,8,1,0,2,40,0,3,0,0,0,6,1,12,2,12,2,0,0,0,0,0,1,1,1,0,Class_6
169935,1,0,11,0,3,0,0,0,0,1,0,0,1,0,2,0,0,0,1,7,4,0,0,0,1,0,1,0,1,0,2,0,0,2,0,0,0,0,3,0,0,0,0,4,1,12,0,0,0,0,3,3,2,2,0,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,1,3,5,0,1,Class_6
96042,0,0,2,2,0,0,14,0,9,0,0,0,11,3,1,0,14,6,2,57,0,0,3,0,0,1,0,2,61,6,4,1,0,0,0,25,18,2,1,1,5,0,0,0,2,3,0,0,2,18,4,0,4,5,79,3,4,0,0,2,0,6,11,71,8,9,5,0,16,0,1,0,0,1,0,Class_8
150154,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_7
182333,0,0,0,2,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,1,0,0,0,0,0,Class_8
64389,0,0,0,2,0,0,0,0,5,1,0,0,3,0,2,0,0,0,1,2,0,0,0,1,0,1,1,1,2,0,0,0,0,2,1,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Class_1
146741,2,0,2,0,0,0,0,0,2,0,0,1,3,1,0,0,9,0,2,5,0,1,0,0,0,6,0,1,0,3,0,4,0,0,2,4,0,2,0,0,0,0,1,10,2,0,6,0,2,1,5,3,4,0,11,1,1,0,0,2,0,2,4,0,0,2,0,0,2,0,0,0,1,0,0,Class_8
172785,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,1,0,0,2,2,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Class_6
35347,1,0,0,0,4,0,7,0,0,0,0,0,3,2,4,0,3,1,0,16,5,0,9,0,0,6,1,0,1,5,0,1,2,25,2,1,2,1,0,1,0,0,0,1,0,0,1,0,18,0,16,4,0,1,1,0,4,1,2,1,0,8,6,0,2,0,0,0,0,2,0,7,0,13,2,Class_9
27896,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,Class_2
50043,0,3,7,0,0,0,0,0,0,0,1,0,2,0,1,0,2,0,0,9,1,1,0,0,0,0,1,2,3,0,0,0,0,35,2,0,0,1,0,4,0,0,0,4,0,0,5,0,0,0,4,3,2,1,6,0,0,0,2,0,0,3,0,0,2,48,1,0,1,0,1,0,0,23,0,Class_1
80590,6,0,0,3,1,3,2,5,0,0,3,15,5,1,0,0,5,0,0,1,7,0,0,0,3,1,2,0,25,2,2,9,0,6,1,0,1,2,0,6,0,1,1,9,2,0,6,0,0,0,5,2,3,33,6,1,10,1,0,1,0,1,5,0,0,0,0,0,4,2,3,0,3,0,0,Class_8
39535,1,1,0,0,3,1,0,0,6,0,1,0,9,1,0,1,1,0,1,27,3,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,2,1,12,1,1,0,0,5,1,0,1,0,0,0,3,1,2,2,5,0,5,0,1,0,0,2,0,2,0,6,0,1,1,0,0,30,0,0,0,Class_8
36140,0,1,2,3,0,1,0,1,0,0,0,0,1,0,2,0,2,0,1,0,0,1,0,0,0,0,2,1,1,7,0,1,1,2,0,1,0,10,8,0,0,0,0,4,1,0,1,0,1,0,0,7,0,0,0,6,2,0,0,0,18,0,0,1,0,5,2,0,3,0,0,0,2,0,0,Class_2
130289,0,2,0,0,0,0,0,0,0,0,0,0,4,16,2,0,0,0,2,14,0,0,0,0,3,0,0,1,0,1,0,1,2,5,2,0,0,0,0,0,11,0,5,7,0,3,0,0,0,0,1,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,Class_7
182173,0,4,0,3,0,0,0,0,10,0,0,0,0,0,4,0,0,1,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Class_7
84929,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Class_3
199151,0,0,3,2,0,0,0,1,1,0,0,0,2,2,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,Class_6
24854,0,1,0,1,1,0,0,2,2,2,1,12,3,0,2,0,0,0,2,14,4,1,2,0,0,0,0,0,62,0,1,2,0,0,1,3,0,2,5,7,1,2,0,1,1,4,1,0,0,5,1,0,1,1,1,0,2,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Class_6
122710,1,0,0,1,0,0,0,0,13,0,2,0,4,0,0,0,0,0,1,14,0,0,0,0,0,15,3,1,0,0,2,0,0,0,0,15,0,0,0,2,0,0,0,1,1,0,2,0,0,0,3,0,0,0,10,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
137118,0,1,2,2,0,0,0,0,0,1,7,0,3,3,2,3,0,0,2,1,6,1,2,1,0,1,2,0,1,2,0,5,0,0,3,0,0,1,1,1,1,0,0,3,0,0,0,0,0,0,5,0,0,2,0,0,18,13,4,1,0,2,8,0,0,1,3,0,0,0,1,0,0,0,0,Class_8
46871,0,0,0,4,0,0,0,0,2,0,1,0,4,0,0,0,0,0,5,52,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,5,0,0,1,0,0,2,0,2,0,0,0,2,0,0,2,3,0,2,0,2,0,1,1,1,0,1,0,0,1,0,0,0,0,1,3,0,Class_2
131209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Class_2
193832,0,0,15,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,10,2,0,0,0,4,3,1,0,0,0,0,5,1,1,0,9,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Class_6
166253,3,0,4,60,0,2,0,1,1,0,1,6,8,7,7,0,13,0,4,3,0,0,0,0,0,8,0,0,0,54,1,0,0,0,1,2,0,1,1,3,1,2,0,39,0,0,0,3,12,0,14,2,0,4,0,0,2,1,3,1,3,0,22,1,0,1,1,0,0,61,0,0,6,1,2,Class_6
133046,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Class_6
186674,0,0,0,0,0,1,0,0,0,4,1,1,2,0,2,0,0,0,2,5,0,0,0,2,0,0,0,1,0,0,1,2,0,1,2,1,0,0,0,1,1,0,0,8,1,0,22,0,0,0,0,2,0,0,9,0,4,0,0,0,0,0,4,1,0,0,0,0,0,4,1,0,0,0,2,Class_9
43572,0,0,1,4,0,0,2,2,1,1,2,0,1,10,2,1,2,6,1,35,0,14,2,0,0,3,0,0,2,0,0,2,1,0,1,1,2,0,0,2,0,2,0,32,2,0,3,0,0,0,0,0,4,2,2,0,3,0,0,0,0,0,1,0,0,1,4,2,30,3,1,0,2,0,1,Class_9
